rank,activation,trigger_token,context
1,0.049560546875,<bos>,--><bos><--Ben and Mia are twins. They like to play
2,0.049560546875,<bos>,"--><bos><--One day, a rabbit named Hoppy went for"
3,0.049560546875,<bos>,--><bos><--Ben and Lily are playing in the farm. They
4,0.049560546875,<bos>,--><bos><--Monkey was embarrassed. He saw the stone on the
5,0.049560546875,<bos>,--><bos><--Lily was a little girl who liked to wear dresses
6,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a brilliant gate"
7,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a little girl"
8,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a little girl"
9,0.049560546875,<bos>,"--><bos><--One day, a bird named Bella was very tired"
10,0.049560546875,<bos>,--><bos><--Tom and Mia are friends. They like to play
11,0.049560546875,<bos>,--><bos><--Once there was a small girl named Mary. Mary
12,0.049560546875,<bos>,--><bos><--Lily liked to draw pictures with her crayons. She
13,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a little boy"
14,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a warm,"
15,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a little girl"
16,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a nice musician"
17,0.049560546875,<bos>,--><bos><--Once upon a time there were two friends called Sally
18,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a boy named"
19,0.049560546875,<bos>,--><bos><--Once there was a little girl named Lou. She
20,0.049560546875,<bos>,"--><bos><--One day, Bob was walking in the park."
21,0.049560546875,<bos>,--><bos><--Once there was a little girl who loved machines.
22,0.049560546875,<bos>,--><bos><--Once upon a time there was a little girl who
23,0.049560546875,<bos>,"--><bos><--Once upon a time, a little girl named Joy"
24,0.049560546875,<bos>,--><bos><--Once upon a time there was a tiny peach.
25,0.049560546875,<bos>,--><bos><--Anna and Ben love to eat melon. Melon is
26,0.049560546875,<bos>,--><bos><--Once upon a time there was a girl. She
27,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a little dog"
28,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a little boy"
29,0.049560546875,<bos>,"--><bos><--Once upon a time, there was a big event"
30,0.049560546875,<bos>,"--><bos><--Once upon a time, there lived two best friends"
